img_id,cls_id,fold
02542.jpg,155,1
02543.jpg,80,4
02544.jpg,57,0
02545.jpg,84,4
02546.jpg,54,0
02547.jpg,87,2
02548.jpg,119,1
02549.jpg,45,0
02550.jpg,29,3
02551.jpg,106,4
02552.jpg,105,1
02553.jpg,43,2
02554.jpg,127,2
02555.jpg,133,0
02556.jpg,21,4
02557.jpg,88,2
02558.jpg,148,1
02559.jpg,81,4
02560.jpg,134,2
02561.jpg,24,0
02562.jpg,173,4
02563.jpg,174,1
02564.jpg,71,4
02565.jpg,195,1
02566.jpg,23,2
02567.jpg,164,2
02568.jpg,104,3
02569.jpg,93,2
02570.jpg,77,3
02571.jpg,146,2
02572.jpg,177,2
02573.jpg,112,4
02574.jpg,97,2
02575.jpg,61,3
02576.jpg,62,2
02577.jpg,9,3
02578.jpg,114,3
02579.jpg,84,4
02580.jpg,151,3
02581.jpg,115,4
02582.jpg,173,4
02583.jpg,185,2
02584.jpg,12,1
02585.jpg,84,4
02586.jpg,51,0
02587.jpg,176,4
02588.jpg,114,3
02589.jpg,3,2
02590.jpg,67,0
02591.jpg,112,0
02592.jpg,64,3
02593.jpg,39,2
02594.jpg,10,4
02595.jpg,134,0
02596.jpg,81,0
02597.jpg,70,3
02598.jpg,14,0
02599.jpg,86,2
02600.jpg,17,0
02601.jpg,94,1
02602.jpg,184,0
02603.jpg,67,1
02604.jpg,175,1
02605.jpg,6,2
02606.jpg,50,1
02607.jpg,149,3
02608.jpg,76,4
02609.jpg,64,1
02610.jpg,87,4
02611.jpg,84,2
02612.jpg,98,2
02613.jpg,153,3
02614.jpg,77,2
02615.jpg,108,0
02616.jpg,151,4
02617.jpg,140,3
02618.jpg,124,2
02619.jpg,63,3
02620.jpg,12,4
02621.jpg,187,0
02622.jpg,90,3
02623.jpg,192,1
02624.jpg,81,3
02625.jpg,15,0
02626.jpg,105,0
02627.jpg,28,4
02628.jpg,113,3
02629.jpg,192,3
02630.jpg,23,1
02631.jpg,165,1
02632.jpg,15,3
02633.jpg,60,0
02634.jpg,106,0
02635.jpg,164,1
02636.jpg,160,0
02637.jpg,78,0
02638.jpg,89,2
02639.jpg,82,2
02640.jpg,75,1
02641.jpg,13,3
02642.jpg,185,3
02643.jpg,58,2
02644.jpg,106,0
02645.jpg,9,1
02646.jpg,97,4
02647.jpg,141,4
02648.jpg,82,4
02649.jpg,28,1
02650.jpg,188,0
02651.jpg,97,0
02652.jpg,146,2
02653.jpg,164,4
02654.jpg,57,3
02655.jpg,32,2
02656.jpg,16,1
02657.jpg,151,4
02658.jpg,64,2
02659.jpg,110,0
02660.jpg,172,2
02661.jpg,76,3
02662.jpg,82,2
02663.jpg,3,3
02664.jpg,101,1
02665.jpg,139,1
02666.jpg,129,4
02667.jpg,57,0
02668.jpg,84,0
02669.jpg,2,2
02670.jpg,5,1
02671.jpg,7,2
02672.jpg,71,2
02673.jpg,59,1
02674.jpg,13,0
02675.jpg,79,4
02676.jpg,153,1
02677.jpg,110,0
02678.jpg,143,1
02679.jpg,95,0
02680.jpg,24,1
02681.jpg,36,0
02682.jpg,104,1
02683.jpg,72,0
02684.jpg,86,3
02685.jpg,174,4
02686.jpg,38,4
02687.jpg,188,3
02688.jpg,20,3
02689.jpg,83,0
02690.jpg,120,0
02691.jpg,34,2
02692.jpg,98,1
02693.jpg,161,1
02694.jpg,165,2
02695.jpg,56,4
02696.jpg,21,4
02697.jpg,76,0
02698.jpg,108,1
02699.jpg,172,4
02700.jpg,121,0
02701.jpg,144,3
02702.jpg,37,4
02703.jpg,186,0
02704.jpg,112,3
02705.jpg,190,3
02706.jpg,53,0
02707.jpg,115,0
02708.jpg,176,4
02709.jpg,81,4
02710.jpg,98,0
02711.jpg,174,4
02712.jpg,109,3
02713.jpg,57,0
02714.jpg,172,0
02715.jpg,24,3
02716.jpg,83,4
02717.jpg,31,1
02718.jpg,41,2
02719.jpg,93,0
02720.jpg,149,1
02721.jpg,116,4
02722.jpg,103,4
02723.jpg,163,2
02724.jpg,108,1
02725.jpg,128,0
02726.jpg,72,2
02727.jpg,179,2
02728.jpg,16,0
02729.jpg,94,2
02730.jpg,140,0
02731.jpg,100,2
02732.jpg,88,0
02733.jpg,127,4
02734.jpg,169,4
02735.jpg,46,1
02736.jpg,162,1
02737.jpg,196,4
02738.jpg,6,0
02739.jpg,5,4
02740.jpg,56,1
02741.jpg,184,1
02742.jpg,190,1
02743.jpg,110,0
02744.jpg,61,1
02745.jpg,144,1
02746.jpg,60,4
02747.jpg,147,3
02748.jpg,119,0
02749.jpg,150,0
02750.jpg,135,2
02751.jpg,84,0
02752.jpg,151,1
02753.jpg,166,0
02754.jpg,139,3
02755.jpg,192,2
02756.jpg,169,4
02757.jpg,115,2
02758.jpg,28,1
02759.jpg,109,4
02760.jpg,104,4
02761.jpg,90,2
02762.jpg,104,4
02763.jpg,62,1
02764.jpg,25,3
02765.jpg,131,4
02766.jpg,14,4
02767.jpg,101,2
02768.jpg,52,1
02769.jpg,132,1
02770.jpg,17,2
02771.jpg,9,3
02772.jpg,28,2
02773.jpg,12,2
02774.jpg,36,0
02775.jpg,75,3
02776.jpg,102,4
02777.jpg,157,4
02778.jpg,155,4
02779.jpg,147,2
02780.jpg,195,0
02781.jpg,123,1
02782.jpg,63,1
02783.jpg,73,2
02784.jpg,46,4
02785.jpg,77,4
02786.jpg,150,2
02787.jpg,29,4
02788.jpg,38,0
02789.jpg,41,0
02790.jpg,90,4
02791.jpg,21,4
02792.jpg,54,3
02793.jpg,124,4
02794.jpg,49,1
02795.jpg,58,3
02796.jpg,18,2
02797.jpg,12,4
02798.jpg,49,4
02799.jpg,157,0
02800.jpg,23,4
02801.jpg,49,4
02802.jpg,179,2
02803.jpg,150,2
02804.jpg,61,1
02805.jpg,113,3
02806.jpg,153,1
02807.jpg,184,3
02808.jpg,75,3
02809.jpg,36,3
02810.jpg,115,0
02811.jpg,52,0
02812.jpg,177,2
02813.jpg,31,2
02814.jpg,168,4
02815.jpg,174,1
02816.jpg,170,1
02817.jpg,157,3
02818.jpg,119,0
02819.jpg,146,0
02820.jpg,103,2
02821.jpg,58,4
02822.jpg,178,4
02823.jpg,40,3
02824.jpg,46,1
02825.jpg,93,4
02826.jpg,167,0
02827.jpg,164,0
02828.jpg,100,3
02829.jpg,95,0
02830.jpg,113,4
02831.jpg,98,1
02832.jpg,3,0
02833.jpg,164,1
02834.jpg,117,0
02835.jpg,26,1
02836.jpg,56,1
02837.jpg,138,0
02838.jpg,98,2
02839.jpg,163,2
02840.jpg,74,1
02841.jpg,170,4
02842.jpg,75,0
02843.jpg,5,0
02844.jpg,196,2
02845.jpg,44,4
02846.jpg,113,0
02847.jpg,188,1
02848.jpg,1,3
02849.jpg,79,0
02850.jpg,33,1
02851.jpg,51,3
02852.jpg,165,3
02853.jpg,89,0
02854.jpg,68,4
02855.jpg,78,2
02856.jpg,81,3
02857.jpg,107,4
02858.jpg,186,4
02859.jpg,74,0
02860.jpg,192,0
02861.jpg,102,1
02862.jpg,64,1
02863.jpg,108,1
02864.jpg,170,1
02865.jpg,72,1
02866.jpg,196,0
02867.jpg,158,0
02868.jpg,43,4
02869.jpg,98,0
02870.jpg,194,0
02871.jpg,75,2
02872.jpg,148,4
02873.jpg,12,0
02874.jpg,30,1
02875.jpg,144,4
02876.jpg,73,4
02877.jpg,91,1
02878.jpg,119,4
02879.jpg,76,4
02880.jpg,116,2
02881.jpg,76,3
02882.jpg,63,2
02883.jpg,62,3
02884.jpg,72,2
02885.jpg,12,1
02886.jpg,148,1
02887.jpg,17,0
02888.jpg,135,4
02889.jpg,46,1
02890.jpg,168,0
02891.jpg,57,3
02892.jpg,43,3
02893.jpg,86,1
02894.jpg,141,4
02895.jpg,130,2
02896.jpg,14,2
02897.jpg,5,3
02898.jpg,77,4
02899.jpg,13,0
02900.jpg,16,0
02901.jpg,37,4
02902.jpg,157,0
02903.jpg,75,3
02904.jpg,180,2
02905.jpg,63,4
02906.jpg,49,1
02907.jpg,144,2
02908.jpg,128,4
02909.jpg,61,2
02910.jpg,56,0
02911.jpg,6,2
02912.jpg,74,0
02913.jpg,4,4
02914.jpg,162,0
02915.jpg,180,4
02916.jpg,174,4
02917.jpg,98,1
02918.jpg,36,4
02919.jpg,6,4
02920.jpg,124,3
02921.jpg,11,1
02922.jpg,179,3
02923.jpg,101,4
02924.jpg,173,2
02925.jpg,150,1
02926.jpg,125,0
02927.jpg,72,4
02928.jpg,59,1
02929.jpg,83,3
02930.jpg,148,2
02931.jpg,178,2
02932.jpg,189,0
02933.jpg,77,2
02934.jpg,75,4
02935.jpg,95,0
02936.jpg,38,2
02937.jpg,178,1
02938.jpg,86,3
02939.jpg,72,2
02940.jpg,145,2
02941.jpg,66,4
02942.jpg,58,2
02943.jpg,140,1
02944.jpg,129,3
02945.jpg,54,3
02946.jpg,75,2
02947.jpg,66,0
02948.jpg,14,1
02949.jpg,184,3
02950.jpg,145,2
02951.jpg,135,2
02952.jpg,184,0
02953.jpg,99,3
02954.jpg,159,2
02955.jpg,151,4
02956.jpg,85,3
02957.jpg,188,0
02958.jpg,20,0
02959.jpg,190,0
02960.jpg,154,1
02961.jpg,196,1
02962.jpg,125,2
02963.jpg,89,1
02964.jpg,160,4
02965.jpg,133,2
02966.jpg,106,2
02967.jpg,43,2
02968.jpg,173,0
02969.jpg,51,2
02970.jpg,46,3
02971.jpg,48,2
02972.jpg,105,1
02973.jpg,173,3
02974.jpg,20,0
02975.jpg,33,1
02976.jpg,70,0
02977.jpg,110,3
02978.jpg,129,4
02979.jpg,163,4
02980.jpg,162,2
02981.jpg,81,4
02982.jpg,172,2
02983.jpg,169,3
02984.jpg,126,1
02985.jpg,109,3
02986.jpg,129,4
02987.jpg,181,3
02988.jpg,47,0
02989.jpg,193,4
02990.jpg,61,4
02991.jpg,83,1
02992.jpg,30,1
02993.jpg,8,2
02994.jpg,56,2
02995.jpg,182,0
02996.jpg,149,1
02997.jpg,192,3
02998.jpg,123,1
02999.jpg,33,3
03000.jpg,91,0
03001.jpg,161,0
03002.jpg,179,0
03003.jpg,191,2
03004.jpg,178,2
03005.jpg,161,1
03006.jpg,59,4
03007.jpg,48,3
03008.jpg,1,3
03009.jpg,9,4
03010.jpg,30,0
03011.jpg,2,4
03012.jpg,83,2
03013.jpg,105,3
03014.jpg,36,4
03015.jpg,16,1
03016.jpg,157,2
03017.jpg,95,2
03018.jpg,117,3
03019.jpg,25,3
03020.jpg,74,3
03021.jpg,139,4
03022.jpg,37,0
03023.jpg,60,3
03024.jpg,166,3
03025.jpg,20,2
03026.jpg,137,1
03027.jpg,99,0
03028.jpg,72,3
03029.jpg,107,4
03030.jpg,3,2
03031.jpg,163,1
03032.jpg,60,4
03033.jpg,191,0
03034.jpg,77,2
03035.jpg,63,0
03036.jpg,94,3
03037.jpg,156,3
03038.jpg,26,2
03039.jpg,94,1
03040.jpg,91,1
03041.jpg,186,2
03042.jpg,167,1
03043.jpg,157,0
03044.jpg,183,1
03045.jpg,148,2
03046.jpg,103,2
03047.jpg,93,3
03048.jpg,60,0
03049.jpg,158,2
03050.jpg,176,3
03051.jpg,4,4
03052.jpg,130,0
03053.jpg,112,2
03054.jpg,5,2
03055.jpg,14,4
03056.jpg,88,2
03057.jpg,19,0
03058.jpg,98,2
03059.jpg,195,1
03060.jpg,60,3
03061.jpg,114,3
03062.jpg,69,2
03063.jpg,156,1
03064.jpg,9,2
03065.jpg,186,1
03066.jpg,36,4
03067.jpg,165,3
03068.jpg,137,4
03069.jpg,163,0
03070.jpg,40,2
03071.jpg,38,4
03072.jpg,91,3
03073.jpg,92,0
03074.jpg,125,0
03075.jpg,152,2
03076.jpg,179,1
03077.jpg,193,0
03078.jpg,90,3
03079.jpg,171,1
03080.jpg,176,1
03081.jpg,5,3
03082.jpg,93,4
03083.jpg,54,4
03084.jpg,98,0
03085.jpg,67,1
03086.jpg,136,0
03087.jpg,24,3
03088.jpg,171,0
03089.jpg,146,1
03090.jpg,186,1
03091.jpg,36,1
03092.jpg,164,2
03093.jpg,154,4
03094.jpg,54,0
03095.jpg,119,2
03096.jpg,97,4
03097.jpg,125,1
03098.jpg,123,4
03099.jpg,116,4
03100.jpg,129,4
03101.jpg,10,1
03102.jpg,4,2
03103.jpg,23,4
03104.jpg,51,0
03105.jpg,95,2
03106.jpg,77,3
03107.jpg,162,2
03108.jpg,109,2
03109.jpg,186,0
03110.jpg,95,3
03111.jpg,35,0
03112.jpg,168,2
03113.jpg,188,1
03114.jpg,193,1
03115.jpg,38,0
03116.jpg,148,4
03117.jpg,74,0
03118.jpg,111,3
03119.jpg,24,1
03120.jpg,116,0
03121.jpg,25,2
03122.jpg,152,0
03123.jpg,124,4
03124.jpg,167,1
03125.jpg,170,1
03126.jpg,142,1
03127.jpg,5,1
03128.jpg,160,4
03129.jpg,95,4
03130.jpg,72,2
03131.jpg,120,1
03132.jpg,90,2
03133.jpg,131,3
03134.jpg,121,0
03135.jpg,62,4
03136.jpg,128,3
03137.jpg,169,1
03138.jpg,48,2
03139.jpg,15,0
03140.jpg,148,1
03141.jpg,191,4
03142.jpg,132,4
03143.jpg,118,0
03144.jpg,66,0
03145.jpg,111,0
03146.jpg,110,1
03147.jpg,130,2
03148.jpg,181,1
03149.jpg,44,4
03150.jpg,118,0
03151.jpg,112,1
03152.jpg,3,0
03153.jpg,179,1
03154.jpg,58,2
03155.jpg,120,4
03156.jpg,62,2
03157.jpg,20,0
03158.jpg,71,3
03159.jpg,100,1
03160.jpg,97,2
03161.jpg,178,4
03162.jpg,27,4
03163.jpg,66,3
03164.jpg,48,3
03165.jpg,4,4
03166.jpg,122,1
03167.jpg,12,2
03168.jpg,49,1
03169.jpg,3,2
03170.jpg,181,1
03171.jpg,86,1
03172.jpg,82,1
03173.jpg,158,3
03174.jpg,36,2
03175.jpg,43,3
03176.jpg,106,2
03177.jpg,193,1
03178.jpg,31,4
03179.jpg,149,4
03180.jpg,32,2
03181.jpg,34,2
03182.jpg,100,3
03183.jpg,141,0
03184.jpg,11,1
03185.jpg,56,4
03186.jpg,178,3
03187.jpg,89,1
03188.jpg,193,2
03189.jpg,121,1
03190.jpg,165,1
03191.jpg,5,1
03192.jpg,112,4
03193.jpg,119,3
03194.jpg,77,2
03195.jpg,54,4
03196.jpg,100,4
03197.jpg,148,1
03198.jpg,76,4
03199.jpg,27,3
03200.jpg,168,2
03201.jpg,176,1
03202.jpg,127,3
03203.jpg,15,1
03204.jpg,166,0
03205.jpg,83,2
03206.jpg,23,4
03207.jpg,92,1
03208.jpg,11,3
03209.jpg,155,3
03210.jpg,87,2
03211.jpg,55,0
03212.jpg,181,2
03213.jpg,163,0
03214.jpg,30,0
03215.jpg,15,0
03216.jpg,73,0
03217.jpg,61,1
03218.jpg,166,0
03219.jpg,112,3
03220.jpg,86,1
03221.jpg,13,2
03222.jpg,54,0
03223.jpg,111,4
03224.jpg,193,2
03225.jpg,117,2
03226.jpg,22,4
03227.jpg,194,0
03228.jpg,94,2
03229.jpg,117,3
03230.jpg,167,0
03231.jpg,72,1
03232.jpg,109,0
03233.jpg,13,4
03234.jpg,82,2
03235.jpg,150,2
03236.jpg,60,3
03237.jpg,33,4
03238.jpg,4,2
03239.jpg,9,2
03240.jpg,106,1
03241.jpg,4,3
03242.jpg,66,4
03243.jpg,4,3
03244.jpg,32,0
03245.jpg,43,2
03246.jpg,110,1
03247.jpg,125,2
03248.jpg,177,1
03249.jpg,81,3
03250.jpg,176,0
03251.jpg,66,1
03252.jpg,85,4
03253.jpg,17,1
03254.jpg,29,2
03255.jpg,149,0
03256.jpg,140,0
03257.jpg,179,4
03258.jpg,160,1
03259.jpg,180,3
03260.jpg,133,4
03261.jpg,70,1
03262.jpg,158,0
03263.jpg,168,4
03264.jpg,98,3
03265.jpg,6,2
03266.jpg,134,0
03267.jpg,2,2
03268.jpg,84,2
03269.jpg,24,2
03270.jpg,98,3
03271.jpg,186,1
03272.jpg,98,3
03273.jpg,40,0
03274.jpg,132,0
03275.jpg,143,3
03276.jpg,196,1
03277.jpg,140,3
03278.jpg,46,2
03279.jpg,132,1
03280.jpg,84,1
03281.jpg,189,2
03282.jpg,79,0
03283.jpg,15,1
03284.jpg,183,3
03285.jpg,41,1
03286.jpg,166,2
03287.jpg,48,2
03288.jpg,35,3
03289.jpg,14,0
03290.jpg,137,3
03291.jpg,56,0
03292.jpg,132,1
03293.jpg,100,4
03294.jpg,34,4
03295.jpg,91,1
03296.jpg,171,1
03297.jpg,160,0
03298.jpg,35,2
03299.jpg,41,2
03300.jpg,191,3
03301.jpg,171,0
03302.jpg,165,0
03303.jpg,155,1
03304.jpg,63,2
03305.jpg,87,3
03306.jpg,110,3
03307.jpg,195,2
03308.jpg,7,3
03309.jpg,122,0
03310.jpg,179,3
03311.jpg,8,0
03312.jpg,111,0
03313.jpg,13,3
03314.jpg,16,3
03315.jpg,82,0
03316.jpg,7,0
03317.jpg,2,1
03318.jpg,119,2
03319.jpg,125,2
03320.jpg,69,3
03321.jpg,16,4
03322.jpg,127,2
03323.jpg,151,3
03324.jpg,59,0
03325.jpg,165,4
03326.jpg,167,2
03327.jpg,36,1
03328.jpg,88,0
03329.jpg,87,3
03330.jpg,46,4
03331.jpg,81,0
03332.jpg,127,3
03333.jpg,177,0
03334.jpg,172,2
03335.jpg,42,1
03336.jpg,85,3
03337.jpg,186,1
03338.jpg,167,1
03339.jpg,37,4
03340.jpg,96,2
03341.jpg,196,1
03342.jpg,51,4
03343.jpg,73,3
03344.jpg,20,4
03345.jpg,194,1
03346.jpg,168,0
03347.jpg,38,1
03348.jpg,121,4
03349.jpg,25,1
03350.jpg,104,2
03351.jpg,63,1
03352.jpg,67,4
03353.jpg,49,2
03354.jpg,155,2
03355.jpg,67,3
03356.jpg,192,2
03357.jpg,179,1
03358.jpg,181,2
03359.jpg,69,3
03360.jpg,26,3
03361.jpg,37,1
03362.jpg,149,2
03363.jpg,88,0
03364.jpg,125,2
03365.jpg,123,2
03366.jpg,186,4
03367.jpg,20,2
03368.jpg,177,4
03369.jpg,157,0
03370.jpg,31,4
03371.jpg,76,2
03372.jpg,47,4
03373.jpg,77,1
03374.jpg,162,4
03375.jpg,121,1
03376.jpg,51,1
03377.jpg,71,3
03378.jpg,109,4
03379.jpg,8,2
03380.jpg,108,3
03381.jpg,155,2
03382.jpg,192,3
03383.jpg,19,2
03384.jpg,85,2
03385.jpg,186,1
03386.jpg,101,4
03387.jpg,92,1
03388.jpg,137,0
03389.jpg,109,0
03390.jpg,10,0
03391.jpg,93,1
03392.jpg,164,2
03393.jpg,1,4
03394.jpg,164,1
03395.jpg,93,4
03396.jpg,165,0
03397.jpg,96,0
03398.jpg,103,1
03399.jpg,35,4
03400.jpg,134,0
03401.jpg,62,0
03402.jpg,29,4
03403.jpg,137,2
03404.jpg,41,3
03405.jpg,166,3
03406.jpg,180,1
03407.jpg,128,1
03408.jpg,56,1
03409.jpg,144,4
03410.jpg,138,1
03411.jpg,67,4
03412.jpg,20,4
03413.jpg,42,0
03414.jpg,151,3
03415.jpg,84,4
03416.jpg,176,3
03417.jpg,5,2
03418.jpg,13,1
03419.jpg,180,3
03420.jpg,90,3
03421.jpg,45,3
03422.jpg,25,2
03423.jpg,170,4
03424.jpg,194,0
03425.jpg,43,1
03426.jpg,68,0
03427.jpg,22,4
03428.jpg,114,1
03429.jpg,16,4
03430.jpg,191,4
03431.jpg,123,4
03432.jpg,83,2
03433.jpg,43,0
03434.jpg,128,4
03435.jpg,18,3
03436.jpg,43,0
03437.jpg,181,1
03438.jpg,191,3
03439.jpg,18,1
03440.jpg,110,3
03441.jpg,126,3
03442.jpg,62,3
03443.jpg,86,1
03444.jpg,95,1
03445.jpg,22,0
03446.jpg,162,2
03447.jpg,52,0
03448.jpg,78,4
03449.jpg,22,1
03450.jpg,78,1
03451.jpg,34,4
03452.jpg,160,3
03453.jpg,82,0
03454.jpg,9,4
03455.jpg,41,2
03456.jpg,138,1
03457.jpg,27,3
03458.jpg,11,1
03459.jpg,82,4
03460.jpg,83,2
03461.jpg,123,2
03462.jpg,173,0
03463.jpg,119,3
03464.jpg,44,3
03465.jpg,72,3
03466.jpg,186,2
03467.jpg,4,4
03468.jpg,82,3
03469.jpg,42,0
03470.jpg,182,0
03471.jpg,173,1
03472.jpg,23,4
03473.jpg,122,0
03474.jpg,148,3
03475.jpg,103,1
03476.jpg,178,1
03477.jpg,148,1
03478.jpg,34,4
03479.jpg,46,3
03480.jpg,43,0
03481.jpg,125,0
03482.jpg,71,3
03483.jpg,58,0
03484.jpg,67,4
03485.jpg,172,4
03486.jpg,35,0
03487.jpg,183,0
03488.jpg,111,0
03489.jpg,149,0
03490.jpg,183,4
03491.jpg,121,0
03492.jpg,153,4
03493.jpg,178,2
03494.jpg,155,2
03495.jpg,129,0
03496.jpg,29,4
03497.jpg,119,2
03498.jpg,18,1
03499.jpg,59,0
03500.jpg,151,2
03501.jpg,128,3
03502.jpg,11,3
03503.jpg,21,1
03504.jpg,141,3
03505.jpg,87,0
03506.jpg,41,3
03507.jpg,47,1
03508.jpg,171,0
03509.jpg,125,0
03510.jpg,188,1
03511.jpg,5,4
03512.jpg,4,2
03513.jpg,16,3
03514.jpg,80,2
03515.jpg,144,0
03516.jpg,75,3
03517.jpg,165,0
03518.jpg,183,2
03519.jpg,113,3
03520.jpg,89,0
03521.jpg,166,4
03522.jpg,97,4
03523.jpg,8,1
03524.jpg,112,0
03525.jpg,27,2
03526.jpg,74,2
03527.jpg,179,4
03528.jpg,146,3
03529.jpg,85,1
03530.jpg,155,3
03531.jpg,187,3
03532.jpg,174,2
03533.jpg,17,4
03534.jpg,32,2
03535.jpg,162,4
03536.jpg,92,4
03537.jpg,2,2
03538.jpg,36,4
03539.jpg,69,4
03540.jpg,173,4
03541.jpg,56,1
03542.jpg,140,2
03543.jpg,20,0
03544.jpg,56,2
03545.jpg,35,0
03546.jpg,154,0
03547.jpg,14,2
03548.jpg,167,4
03549.jpg,102,3
03550.jpg,87,1
03551.jpg,87,1
03552.jpg,109,3
03553.jpg,50,2
03554.jpg,119,1
03555.jpg,193,4
03556.jpg,110,4
03557.jpg,85,2
03558.jpg,37,1
03559.jpg,56,0
03560.jpg,42,1
03561.jpg,11,1
03562.jpg,101,4
03563.jpg,105,2
03564.jpg,179,3
03565.jpg,84,0
03566.jpg,107,4
03567.jpg,154,1
03568.jpg,29,1
03569.jpg,136,2
03570.jpg,33,4
03571.jpg,155,1
03572.jpg,102,2
03573.jpg,110,2
03574.jpg,166,1
03575.jpg,8,1
03576.jpg,101,0
03577.jpg,90,2
03578.jpg,49,0
03579.jpg,191,1
03580.jpg,145,1
03581.jpg,65,0
03582.jpg,168,0
03583.jpg,140,1
03584.jpg,112,1
03585.jpg,188,3
03586.jpg,145,2
03587.jpg,143,0
03588.jpg,195,4
03589.jpg,8,2
03590.jpg,14,3
03591.jpg,144,0
03592.jpg,96,4
03593.jpg,192,0
03594.jpg,180,3
03595.jpg,22,3
03596.jpg,191,0
03597.jpg,61,2
03598.jpg,133,3
03599.jpg,171,2
03600.jpg,89,2
03601.jpg,94,4
03602.jpg,56,3
03603.jpg,40,4
03604.jpg,68,4
03605.jpg,152,0
03606.jpg,57,1
03607.jpg,4,0
03608.jpg,6,1
03609.jpg,166,4
03610.jpg,96,3
03611.jpg,174,3
03612.jpg,69,3
03613.jpg,194,3
03614.jpg,75,4
03615.jpg,56,4
03616.jpg,87,1
03617.jpg,32,2
03618.jpg,99,1
03619.jpg,21,1
03620.jpg,38,1
03621.jpg,187,2
03622.jpg,112,0
03623.jpg,187,4
03624.jpg,58,2
03625.jpg,82,3
03626.jpg,153,3
03627.jpg,148,3
03628.jpg,188,4
03629.jpg,130,2
03630.jpg,89,2
03631.jpg,117,4
03632.jpg,70,1
03633.jpg,165,2
03634.jpg,28,4
03635.jpg,100,1
03636.jpg,191,3
03637.jpg,166,0
03638.jpg,66,3
03639.jpg,177,2
03640.jpg,63,3
03641.jpg,5,3
03642.jpg,170,4
03643.jpg,110,2
03644.jpg,21,4
03645.jpg,140,4
03646.jpg,85,2
03647.jpg,53,1
03648.jpg,149,0
03649.jpg,95,0
03650.jpg,84,1
03651.jpg,64,0
03652.jpg,73,0
03653.jpg,22,2
03654.jpg,13,3
03655.jpg,43,4
03656.jpg,67,4
03657.jpg,81,4
03658.jpg,103,4
03659.jpg,9,2
03660.jpg,50,3
03661.jpg,182,1
03662.jpg,9,4
03663.jpg,137,4
03664.jpg,134,2
03665.jpg,28,3
03666.jpg,63,2
03667.jpg,131,4
03668.jpg,193,2
03669.jpg,76,1
03670.jpg,6,0
03671.jpg,98,0
03672.jpg,106,3
03673.jpg,16,0
03674.jpg,98,0
03675.jpg,181,0
03676.jpg,39,0
03677.jpg,33,1
03678.jpg,190,4
03679.jpg,82,0
03680.jpg,69,2
03681.jpg,85,1
03682.jpg,126,0
03683.jpg,91,1
03684.jpg,36,0
03685.jpg,70,0
03686.jpg,184,3
03687.jpg,103,1
03688.jpg,133,4
03689.jpg,152,1
03690.jpg,2,2
03691.jpg,91,2
03692.jpg,189,0
03693.jpg,136,3
03694.jpg,161,2
03695.jpg,75,3
03696.jpg,76,3
03697.jpg,120,1
03698.jpg,19,1
03699.jpg,71,4
03700.jpg,150,4
03701.jpg,62,1
03702.jpg,138,3
03703.jpg,19,4
03704.jpg,147,3
03705.jpg,135,1
03706.jpg,124,3
03707.jpg,100,0
03708.jpg,53,2
03709.jpg,30,4
03710.jpg,135,3
03711.jpg,172,0
03712.jpg,84,3
03713.jpg,157,2
03714.jpg,105,4
03715.jpg,6,4
03716.jpg,31,0
03717.jpg,17,1
03718.jpg,48,3
03719.jpg,173,4
03720.jpg,175,1
03721.jpg,22,2
03722.jpg,29,2
03723.jpg,12,4
03724.jpg,68,1
03725.jpg,114,2
03726.jpg,102,4
03727.jpg,147,1
03728.jpg,196,1
03729.jpg,127,0
03730.jpg,91,4
03731.jpg,143,2
03732.jpg,9,0
03733.jpg,57,4
03734.jpg,36,2
03735.jpg,108,4
03736.jpg,33,0
03737.jpg,61,4
03738.jpg,21,2
03739.jpg,53,2
03740.jpg,26,2
03741.jpg,100,3
03742.jpg,127,2
03743.jpg,144,0
03744.jpg,108,0
03745.jpg,96,0
03746.jpg,97,4
03747.jpg,141,0
03748.jpg,192,0
03749.jpg,55,4
03750.jpg,14,3
03751.jpg,46,2
03752.jpg,74,0
03753.jpg,152,2
03754.jpg,176,0
03755.jpg,15,0
03756.jpg,13,0
03757.jpg,53,4
03758.jpg,19,2
03759.jpg,193,2
03760.jpg,40,3
03761.jpg,6,2
03762.jpg,45,0
03763.jpg,68,2
03764.jpg,16,1
03765.jpg,17,4
03766.jpg,11,0
03767.jpg,2,1
03768.jpg,162,3
03769.jpg,83,1
03770.jpg,154,0
03771.jpg,162,4
03772.jpg,3,4
03773.jpg,140,4
03774.jpg,48,1
03775.jpg,153,4
03776.jpg,94,4
03777.jpg,64,4
03778.jpg,166,3
03779.jpg,186,1
03780.jpg,143,1
03781.jpg,196,1
03782.jpg,48,4
03783.jpg,128,1
03784.jpg,79,2
03785.jpg,194,3
03786.jpg,98,0
03787.jpg,138,3
03788.jpg,142,4
03789.jpg,122,3
03790.jpg,7,4
03791.jpg,16,3
03792.jpg,76,0
03793.jpg,134,2
03794.jpg,189,4
03795.jpg,4,4
03796.jpg,125,2
03797.jpg,94,3
03798.jpg,124,3
03799.jpg,106,2
03800.jpg,68,3
03801.jpg,155,4
03802.jpg,128,4
03803.jpg,92,1
03804.jpg,14,2
03805.jpg,144,3
03806.jpg,147,2
03807.jpg,97,0
03808.jpg,180,1
03809.jpg,155,3
03810.jpg,150,4
03811.jpg,63,2
03812.jpg,171,0
